created_at|latitude|longitude
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
2016-11-16 06:31:14|0.000000|0.000000
